step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
36,CASH_IN,124692.82,C1210111626,13753458.89,13878151.71,C492997256,6505060.28,6380367.46,No,0
546,CASH_OUT,296445.32,C1019743912,20006,0,C128439465,261582.75,558028.07,No,0
347,CASH_OUT,308676.77,C1516375538,233998.74,0,C1942590830,1144458.43,1453135.2,No,0
11,CASH_OUT,59687.03,C865224832,145499,85811.97,C1944924806,20836.15,1012385.81,No,0
252,CASH_OUT,243671.37,C1516375642,0,0,C1522037707,0,243671.37,No,0
352,CASH_OUT,99407.7,C1010188530,0,0,C93879378,329516.16,428923.86,No,0
41,CASH_IN,111709.08,C1165414527,6151,117860.08,C695417899,1630364.22,1518655.14,No,0
522,CASH_OUT,225787.53,C874039319,0,0,C203765293,321439.89,547227.41,No,0
202,PAYMENT,5510.59,C1755161415,65941.26,60430.67,M840974728,0,0,No,0
297,CASH_OUT,332748.56,C1893308271,0,0,C606659950,4490414.42,4823162.98,No,0
277,CASH_OUT,154142.6,C296104458,3832,0,C663775142,40132.42,194275.02,No,0
18,PAYMENT,11677.21,C1483665159,0,0,M351528726,0,0,No,0
40,CASH_OUT,168319.07,C1934140492,28093,0,C1185368014,355549.37,523868.44,No,0
405,PAYMENT,4071.44,C228892553,55373.48,51302.04,M143309658,0,0,No,0
656,CASH_OUT,84007.22,C2028520999,84007.22,0,C224273997,0,84007.22,Si,0
332,PAYMENT,22789.77,C267709868,0,0,M140083457,0,0,No,0
132,CASH_OUT,15669.41,C1202674989,46240,30570.59,C337367078,74997.3,90666.71,No,0
259,CASH_OUT,77702.07,C1014996595,0,0,C882056171,124000.15,201702.22,No,0
238,CASH_IN,123341,C1203472268,12544,135885,C1160182615,3524776.07,3401435.07,No,0
305,PAYMENT,11238.06,C2087783716,79794.26,68556.2,M885802679,0,0,No,0
154,PAYMENT,7275.93,C754993457,0,0,M848565721,0,0,No,0
261,CASH_OUT,874.73,C659048015,101083,100208.27,C547497680,290073,290947.73,No,0
41,CASH_IN,244977.81,C813442366,17650358.74,17895336.55,C8341769,430994.55,186016.75,No,0
355,PAYMENT,3833.1,C557152856,0,0,M1891210479,0,0,No,0
381,CASH_OUT,297774.53,C749641069,0,0,C262088824,9620618.03,9918392.56,No,0
256,PAYMENT,10034.62,C91484778,100646,90611.38,M1980590414,0,0,No,0
163,CASH_OUT,1153200.73,C991308011,1153200.73,0,C503187558,0,1153200.73,Si,0
286,PAYMENT,37574.2,C890567373,0,0,M583201505,0,0,No,0
16,CASH_IN,283284.2,C1573390617,12656388.58,12939672.78,C1673501963,1921904.56,1638620.36,No,0
204,CASH_OUT,49817.13,C1842996496,0,0,C1779891419,139120.8,188937.93,No,0
305,PAYMENT,42124.55,C1701195884,39538.48,0,M2061199469,0,0,No,0
592,PAYMENT,4710.07,C543538263,858.49,0,M1868149851,0,0,No,0
185,CASH_IN,5561.94,C2110373563,370036,375597.94,C170954749,347388.45,341826.51,No,0
546,CASH_OUT,155558.95,C1341506789,20321,0,C1863118170,93759.55,249318.5,No,0
19,CASH_OUT,187916.95,C488598885,0,0,C527100198,353111.72,541028.68,No,0
280,CASH_OUT,75906.23,C2056950786,1020,0,C277608237,239105.99,315012.22,No,0
305,PAYMENT,16543.32,C854472098,0,0,M1551020685,0,0,No,0
375,CASH_OUT,96334.81,C2040668465,29222.19,0,C1346801300,210232.22,306567.03,No,0
550,CASH_OUT,44819.78,C366565863,3951.71,0,C87791089,151103.59,195923.36,No,0
140,PAYMENT,1659.79,C1976902614,0,0,M2014537887,0,0,No,0
9,PAYMENT,23659.18,C803592944,0,0,M2017549363,0,0,No,0
14,CASH_OUT,13685.77,C928481852,199635.96,185950.19,C1837128699,233510.39,227259.4,No,0
135,CASH_IN,37036.23,C589799669,1257628.44,1294664.67,C243622194,90797.07,53760.84,No,0
235,CASH_IN,74999.48,C1531413015,223,75222.48,C311455848,0,0,No,0
229,PAYMENT,804.11,C216008434,151900.32,151096.21,M1886971162,0,0,No,0
134,CASH_IN,120402.52,C41244947,11294196.97,11414599.49,C1478997703,409227.59,532671.18,No,0
401,CASH_OUT,1806516.34,C1142691202,1806516.34,0,C1363990077,0,1806516.34,Si,0
357,CASH_OUT,74921.74,C702607900,74921.74,0,C2116852937,568763.3,643685.04,Si,0
400,CASH_OUT,72445.61,C2102002279,674,0,C1605347768,9556.54,82002.15,No,0
260,TRANSFER,279632.44,C1142676762,100612,0,C1843271114,551083.78,830716.21,No,0
21,PAYMENT,6401.06,C1271787317,508734,502332.94,M1566696106,0,0,No,0
691,CASH_OUT,231342.98,C1870370728,42979,0,C718508728,929981.6,1161324.59,No,0
307,CASH_IN,4280.23,C1604913260,3379887.34,3384167.57,C829213787,126080.98,121800.75,No,0
43,CASH_IN,64813.98,C1700059397,8027419.68,8092233.66,C1447076900,4917221.07,4852407.09,No,0
230,CASH_IN,187934.1,C559884232,13871,201805.1,C1671386208,1785343.94,1597409.84,No,0
253,CASH_IN,106226.95,C948726531,3646108.23,3752335.18,C286000653,467506.41,361279.47,No,0
35,TRANSFER,479905.6,C390584928,0,0,C1826178037,3784725.51,4264631.1,No,0
333,CASH_IN,156975.96,C1485137376,3229915.84,3386891.8,C875797474,259295.35,102319.4,No,0
309,PAYMENT,14570.16,C2133591166,135,0,M1992769600,0,0,No,0
334,CASH_IN,400523.98,C1912372726,5893370.22,6293894.2,C1664413419,4613902.95,4213378.97,No,0
65,CASH_OUT,126690.14,C1827521206,126690.14,0,C1015650621,353834.29,480524.43,Si,0
210,CASH_OUT,170119.54,C485481804,20752,0,C1791441340,55893.65,226013.19,No,0
396,PAYMENT,24436.5,C1377246357,20306.37,0,M41817585,0,0,No,0
257,CASH_OUT,174816.45,C632299337,378184.22,203367.76,C1421960339,249667.12,424483.58,No,0
255,PAYMENT,21079.71,C334461804,10487,0,M1274769907,0,0,No,0
257,PAYMENT,4458.63,C1093124828,154285,149826.37,M1707622435,0,0,No,0
284,TRANSFER,158615.71,C649240983,25213.46,0,C1221981881,306468.4,465084.12,No,0
233,CASH_IN,457736.14,C866434059,29954,487690.14,C2110990568,0,259058.65,No,0
133,TRANSFER,1388288.2,C1000832583,441217,0,C1813676922,0,1388288.2,No,0
133,CASH_IN,25178.77,C118453833,9685044.96,9710223.73,C524549758,1276694.29,1251515.52,No,0
202,PAYMENT,3146.87,C1926670802,11283,8136.13,M1962508842,0,0,No,0
139,PAYMENT,5573.12,C1393068223,5502.02,0,M1991433267,0,0,No,0
738,CASH_OUT,814689.88,C1446317541,814689.88,0,C253690179,0,814689.88,Si,0
208,PAYMENT,11833.83,C1927218694,4625,0,M503015504,0,0,No,0
250,PAYMENT,10175.65,C1208093923,11285,1109.35,M1287657302,0,0,No,0
307,CASH_OUT,338886.95,C1950700628,0,0,C1526244261,870116.94,1209003.89,No,0
236,PAYMENT,3278.96,C166942516,11208.26,7929.29,M574707075,0,0,No,0
324,PAYMENT,11062.75,C379275191,18768,7705.25,M1906624660,0,0,No,0
353,CASH_OUT,42538.93,C290634352,0,0,C46860772,1179542.38,1222081.31,No,0
36,PAYMENT,30683.61,C917258208,4585,0,M1886761172,0,0,No,0
129,PAYMENT,13689.97,C1107894915,0,0,M1542596272,0,0,No,0
637,CASH_OUT,58521.53,C1994097574,58521.53,0,C1963548176,0,58521.53,Si,0
352,PAYMENT,4411.18,C1626763755,297687,293275.82,M43200465,0,0,No,0
371,CASH_IN,514479.32,C1272195361,3996629.79,4511109.11,C593241077,6104575.12,5590095.8,No,0
13,CASH_OUT,78369.38,C1999768593,0,0,C631686541,136912.5,215281.88,No,0
18,PAYMENT,13310.39,C511874900,81562.05,68251.66,M486571128,0,0,No,0
229,PAYMENT,24156.56,C816251994,100364,76207.44,M2052475148,0,0,No,0
511,TRANSFER,150929.12,C421782533,150929.12,0,C2098308110,0,0,Si,0
258,PAYMENT,10741.7,C125676786,32222,21480.3,M65226674,0,0,No,0
237,PAYMENT,14139.24,C384142040,0,0,M928793420,0,0,No,0
257,TRANSFER,6262505.91,C1632129790,6262505.91,0,C1449704632,0,0,Si,0
369,PAYMENT,14368.29,C10733723,0,0,M1579512670,0,0,No,0
140,CASH_IN,117217.38,C141254701,938078.73,1055296.11,C1223942624,83084.54,0,No,0
15,TRANSFER,128750.9,C992069186,23891,0,C1811734582,0,128750.9,No,0
353,PAYMENT,2998.61,C196723760,14546,11547.39,M312248665,0,0,No,0
404,CASH_IN,154803.72,C219149620,6074,160877.72,C546585840,0,0,No,0
305,CASH_OUT,28569.87,C580432290,0,0,C183353095,85835.17,114405.04,No,0
213,TRANSFER,192783.81,C112625479,233072,40288.19,C543355184,116428.14,309211.95,No,0
182,TRANSFER,209246.65,C1746939326,0,0,C843460665,1637824.21,1847070.86,No,0
380,CASH_OUT,94343.93,C2141724913,2316,0,C82020116,0,94343.93,No,0
279,CASH_IN,195464.65,C955982906,18569522.79,18764987.44,C707770987,213710,18245.35,No,0
138,CASH_IN,182515.34,C1825134849,132,182647.34,C1810036766,0,0,No,0
600,CASH_OUT,2095699.93,C1198999595,2095699.93,0,C1703277739,0,2095699.93,Si,0
594,PAYMENT,23317.57,C1102402889,10364,0,M699159149,0,0,No,0
541,TRANSFER,107320.81,C216622685,107320.81,0,C937316720,0,0,Si,0
282,CASH_OUT,371669.59,C1778038801,371669.59,0,C1836007959,1636.52,373306.12,Si,0
250,PAYMENT,19756.62,C113572599,63291.23,43534.61,M1063535582,0,0,No,0
397,PAYMENT,13673.86,C388941148,0,0,M1706514648,0,0,No,0
16,PAYMENT,822.64,C703804100,206955,206132.36,M217766805,0,0,No,0
297,TRANSFER,1606557.73,C359510695,0,0,C211944299,2238527.83,3845085.56,No,0
187,TRANSFER,655048.76,C601703634,0,0,C1750464472,787813.87,1442862.63,No,0
518,PAYMENT,3467.25,C1959697085,0,0,M249840926,0,0,No,0
153,CASH_OUT,46468.04,C657799620,89902,43433.96,C2094774793,0,46468.04,No,0
236,PAYMENT,16659.39,C568136936,0,0,M427426604,0,0,No,0
160,CASH_OUT,12675.89,C1211010831,230,0,C961828479,0,12675.89,No,0
394,CASH_OUT,18960.46,C919907771,0,0,C2122454983,537005.94,555966.4,No,0
382,TRANSFER,21530.09,C89868522,16953,0,C804610579,470492.71,492022.81,No,0
564,CASH_IN,298319.65,C1902950560,21099,319418.65,C1402669205,75502.09,0,No,0
418,TRANSFER,452261.67,C1463709824,452261.67,0,C1030417644,0,0,Si,0
189,CASH_IN,86011.65,C622039661,23290,109301.65,C972249137,0,0,No,0
331,PAYMENT,5040.74,C715635074,24402,19361.26,M845183937,0,0,No,0
280,PAYMENT,4372.23,C1819079547,0,0,M204805098,0,0,No,0
335,PAYMENT,14292.73,C469464700,0,0,M1189185783,0,0,No,0
402,CASH_OUT,98158.1,C1972871205,0,0,C1268650759,857623.54,955781.64,No,0
16,CASH_IN,220937.71,C23147579,6892458.9,7113396.6,C1352176950,763417.98,542480.27,No,0
402,CASH_OUT,31046.89,C1374962040,0,0,C1105779750,133995.2,165042.09,No,0
204,PAYMENT,2392.73,C774592579,61700.82,59308.09,M1985642160,0,0,No,0
351,PAYMENT,20960.45,C2127471060,852728.75,831768.3,M465000961,0,0,No,0
378,CASH_OUT,15597.33,C1945728969,0,0,C2124681027,780895.61,796492.94,No,0
305,CASH_IN,256934.96,C1746500728,82639,339573.96,C23587508,6339664.43,6082729.47,No,0
186,PAYMENT,1685.51,C1644565108,0,0,M1931290443,0,0,No,0
386,CASH_OUT,10000000,C634268681,10000000,0,C879312587,1950323.28,11950323.28,Si,0
330,TRANSFER,550086.86,C1334083486,16838,0,C236701409,1277607.48,1827694.34,No,0
94,CASH_OUT,26599.46,C562051448,64326.45,37727,C1156609898,1037041.91,1063641.36,No,0
225,CASH_IN,102421.19,C1332615011,26379,128800.19,C498273978,335347.93,232926.74,No,0
17,CASH_OUT,9452.15,C1546902950,20932,11479.85,C1669221239,238624.12,248076.27,No,0
301,PAYMENT,17802.73,C803619504,18131.91,329.18,M530586731,0,0,No,0
37,PAYMENT,23922.5,C651902440,273670,249747.5,M655064219,0,0,No,0
378,CASH_OUT,625134.45,C1977091795,240,0,C1168826929,867795.19,1492929.64,No,0
160,PAYMENT,12649.15,C631345643,0,0,M1683805703,0,0,No,0
257,PAYMENT,13937.23,C697454750,0,0,M435578650,0,0,No,0
284,PAYMENT,11858.56,C386661410,13163,1304.44,M1988846769,0,0,No,0
232,CASH_IN,328717.57,C841206358,5079,333796.57,C1981472812,0,0,No,0
323,CASH_OUT,135689.91,C222887405,153435,17745.09,C2143016396,39365.98,175055.9,No,0
571,TRANSFER,241369.86,C936901690,0,0,C839278820,1065959.88,1307329.74,No,0
39,CASH_IN,69495.29,C140851322,343,69838.29,C1804424410,3882999.46,4000192.43,No,0
334,TRANSFER,296477.61,C1073412002,30457,0,C916437657,3531.39,300009,No,0
379,CASH_IN,115703.45,C1206291359,9462359.91,9578063.36,C1449198865,1191817.8,1076114.35,No,0
213,PAYMENT,8521.29,C452075958,19942,11420.71,M1032665295,0,0,No,0
209,CASH_IN,135709.47,C1099423547,11221,146930.47,C1251609442,512133.55,376424.08,No,0
37,CASH_OUT,546076.01,C1256270328,0,0,C361076006,659549.9,1205625.91,No,0
401,CASH_IN,465409,C1182599597,5523,470932,C1817593491,1884407.92,1418998.92,No,0
36,CASH_OUT,228342.07,C1317015990,4446,0,C190541234,628072.35,856414.42,No,0
259,CASH_OUT,49332.25,C1631611552,16523,0,C1241491339,537329.99,586662.24,No,0
379,CASH_OUT,55342.01,C147810641,0,0,C1034104166,230974.14,639665.02,No,0
178,CASH_OUT,336038.87,C249114713,0,0,C1015783883,854024.36,1190063.23,No,0
298,CASH_IN,21300.4,C414280023,78310,99610.4,C1640407336,0,0,No,0
188,PAYMENT,5593.09,C736662208,0,0,M121313523,0,0,No,0
302,CASH_IN,153964.89,C1285876277,14221,168185.89,C1963463772,2232909.5,2078944.61,No,0
182,CASH_OUT,128541.9,C437213364,118376,0,C1677588468,420119.1,548661,No,0
650,TRANSFER,4480592.14,C1190439284,4480592.14,0,C916277817,0,0,Si,0
303,PAYMENT,7141.14,C1781612901,61256.14,54115,M39799686,0,0,No,0
157,PAYMENT,437.52,C1830838725,0,0,M847273474,0,0,No,0
404,PAYMENT,5270.96,C377810023,0,0,M1921131961,0,0,No,0
686,PAYMENT,21569.79,C502210897,36916,15346.21,M72114523,0,0,No,0
273,PAYMENT,12790.3,C981445919,0,0,M2129873306,0,0,No,0
381,CASH_OUT,236612.1,C128534938,28708,0,C61135514,0,236612.1,No,0
636,CASH_OUT,146095.73,C417197262,146095.73,0,C1598093158,0,146095.73,Si,0
383,CASH_IN,267248.88,C1652522908,11298383.23,11565632.11,C894172617,3918198.54,3650949.66,No,0
21,TRANSFER,518975.28,C644424785,593375,74399.72,C226159989,355667.04,823356.03,No,0
306,PAYMENT,6965.06,C1446357757,10750,3784.94,M481572265,0,0,No,0
233,PAYMENT,4171.79,C1109597108,207826,203654.21,M1382376630,0,0,No,0
205,PAYMENT,9550.76,C1935564737,0,0,M676046836,0,0,No,0
20,CASH_IN,260253.77,C1949591989,207,260460.77,C735434870,0,0,No,0
232,CASH_OUT,122117.67,C1545455035,0,0,C1461721894,371505.15,493622.81,No,0
162,PAYMENT,4828.92,C1934944620,101425.6,96596.68,M846228148,0,0,No,0
233,TRANSFER,144741.37,C13293872,0,0,C661167101,1220703.63,1365445,No,0
402,CASH_OUT,62063.94,C1565194089,10203,0,C536153315,6125485.79,6187549.73,No,0
269,CASH_OUT,10000000,C697650903,10000000,0,C2108353776,0,10000000,Si,0
346,PAYMENT,23588.73,C898868449,0,0,M130089959,0,0,No,0
34,CASH_IN,128825.68,C1303930204,204030,332855.68,C2107037250,5857.45,1689296.71,No,0
20,CASH_OUT,73410.32,C1542436468,7311,0,C679645411,1137256.79,1210667.12,No,0
379,CASH_OUT,167238.99,C1145024795,30613,0,C1424005706,1628477.94,1795716.93,No,0
372,CASH_OUT,232945.33,C521765589,76009,0,C1142619682,0,232945.33,No,0
260,CASH_IN,77823.86,C1842118896,33319,111142.86,C866058473,496287.79,418463.93,No,0
41,CASH_OUT,302464.17,C161445195,0,0,C1128203535,321254.96,761536.74,No,0
37,PAYMENT,889.78,C2070646733,11847,10957.22,M1960827528,0,0,No,0
19,CASH_OUT,63979.68,C541152588,0,0,C244018103,541658.17,332919.96,No,0
299,CASH_OUT,79599.78,C361576741,149092.5,69492.72,C2065844800,811260.45,890860.23,No,0
35,CASH_OUT,43817.26,C793002028,0,0,C1612714949,1239072.1,1282889.35,No,0
347,PAYMENT,9131.85,C1744667755,0,0,M1676033602,0,0,No,0
379,CASH_OUT,175563.24,C620935637,0,0,C173005489,568960.61,744523.85,No,0
326,PAYMENT,9772.47,C2091019936,1242,0,M1490081113,0,0,No,0
202,CASH_OUT,98487.13,C1147152986,1415317.21,1316830.07,C1716375508,8242790.03,8341277.16,No,0
15,CASH_IN,30681.96,C1377939090,5096,35777.96,C173997924,0,99622.89,No,0
401,PAYMENT,22326.03,C1372529972,7214,0,M160308509,0,0,No,0
256,CASH_OUT,349918.52,C2044392742,13397,0,C616678453,210181.12,560099.64,No,0
17,CASH_IN,57006.51,C146885559,200483,257489.51,C60955055,133211.43,76204.92,No,0
346,CASH_OUT,108783.87,C1588714233,21205,0,C1160060539,955379.31,1064163.18,No,0
237,CASH_IN,142645.41,C42915463,19,142664.41,C851883204,671414.86,528769.45,No,0
95,PAYMENT,143.91,C28326391,528490.61,528346.7,M1821886849,0,0,No,0
250,TRANSFER,295048.7,C1928516049,0,0,C401161929,427662.71,722711.42,No,0
257,PAYMENT,9457.99,C1528588840,40023,30565.01,M2055802973,0,0,No,0
136,PAYMENT,23110.65,C655626126,0,0,M1284309100,0,0,No,0
145,CASH_OUT,34301.19,C1096551373,34301.19,0,C632622590,0,34301.19,Si,0
370,CASH_IN,54262.07,C2102555703,473687.49,527949.55,C1547592923,11423146.29,11368884.22,No,0
330,CASH_OUT,243011.42,C1108106593,0,0,C1276966485,382371.82,625383.24,No,0
302,PAYMENT,18008.44,C1484995854,3069.27,0,M1052724749,0,0,No,0
130,CASH_IN,121654.68,C562916646,11487,133141.68,C819925918,1687346.14,1565691.46,No,0
281,PAYMENT,4892.35,C984885685,0,0,M839146272,0,0,No,0
182,CASH_OUT,86247.51,C1384938766,24233,0,C1104430012,4808179.18,4894426.69,No,0
379,CASH_OUT,356341.53,C601768825,21003,0,C218358047,33540.38,389881.92,No,0
424,CASH_OUT,158245.65,C377182011,158245.65,0,C418687404,474628.91,632874.55,Si,0
189,PAYMENT,1863.48,C872304441,19104.31,17240.83,M674956890,0,0,No,0
275,CASH_OUT,269117.01,C1192834011,2798,0,C1339693323,395913.33,665030.33,No,0
284,CASH_OUT,173566.48,C790265361,383,0,C1319705005,229121.11,402687.59,No,0
143,PAYMENT,1411.82,C1148142363,0,0,M1344195681,0,0,No,0
642,PAYMENT,3576.3,C1364316514,0,0,M2103510196,0,0,No,0
304,CASH_IN,153155.91,C513972474,232889.49,386045.4,C143810495,3827256.31,3674100.4,No,0
687,CASH_OUT,216884.38,C785173687,0,0,C38479647,1032762.57,1249646.95,No,0
210,PAYMENT,15353.1,C896415343,0,0,M763724590,0,0,No,0
369,PAYMENT,39436.24,C155501952,159968,120531.76,M2070768676,0,0,No,0
139,PAYMENT,752.77,C134247291,0,0,M1552853805,0,0,No,0
676,TRANSFER,5016884.33,C60690342,5016884.33,0,C1327214337,0,0,Si,0
256,PAYMENT,5898.44,C1077719580,682,0,M631292686,0,0,No,0
157,CASH_IN,81855.39,C1264639747,2164742.01,2246597.41,C660432966,100571.58,18716.19,No,0
206,CASH_OUT,117390.73,C1908580506,20958,0,C660465374,750138.73,867529.46,No,0
216,CASH_OUT,156318.24,C156792819,17596.08,0,C1706453072,807444.04,963762.29,No,0
37,CASH_IN,67714.97,C1603207786,514518,582232.97,C233143390,176022.04,108307.08,No,0
557,CASH_OUT,131050.76,C563583210,131050.76,0,C1860792414,5291949.84,5423000.6,Si,0
525,CASH_IN,125446.15,C751403468,190127.35,315573.49,C2130879287,1892106.28,1766660.13,No,0
184,TRANSFER,476235.18,C451562987,0,0,C1659718306,847880.43,1324115.61,No,0
304,CASH_OUT,107432.83,C1101371827,0,0,C1655726838,1625741.37,1733174.2,No,0
300,CASH_OUT,391961.84,C134168474,237707,0,C1242588580,1105164.02,1497125.86,No,0
179,CASH_OUT,160035.29,C1353747222,0,0,C549848899,268477.37,428512.66,No,0
398,PAYMENT,20678.43,C903860680,152893,132214.57,M1159571751,0,0,No,0
235,CASH_IN,99882.07,C1565098693,19877524.17,19977406.24,C417964157,1385890.43,1286008.35,No,0
325,TRANSFER,3677437.04,C1042599222,37437,0,C660727136,296465.66,3973902.7,No,0
279,CASH_IN,253775.73,C1104804907,19527385.49,19781161.22,C1638524492,309007.44,55231.71,No,0
286,PAYMENT,7358.84,C524191887,0,0,M1004098044,0,0,No,0
701,CASH_OUT,731113.99,C697413376,731113.99,0,C1918590482,6041587.18,6772701.17,Si,0
13,PAYMENT,45372.81,C669192349,178231.75,132858.94,M119127588,0,0,No,0
251,PAYMENT,1370.8,C217339771,0,0,M396440501,0,0,No,0
350,CASH_OUT,292174.36,C999173696,45349.67,0,C687556370,524707.26,816881.62,No,0
327,CASH_IN,16699,C751960242,3005429.79,3022128.79,C1016512878,20547.59,3848.6,No,0
43,CASH_OUT,133149.07,C896709149,11384,0,C615777981,459546.29,592695.36,No,0
207,CASH_OUT,79043.76,C559745810,0,0,C575436496,5888327.47,5967371.23,No,0
129,CASH_OUT,47481.69,C1186948811,0,0,C2125633900,334878.5,382360.19,No,0
157,CASH_IN,91600.56,C1907330382,724087.38,815687.94,C429778611,2325278.19,2233677.63,No,0
353,PAYMENT,16150.14,C96985019,218827.29,202677.15,M1731807156,0,0,No,0
275,TRANSFER,68789.75,C1117050920,0,0,C1467431451,77604.04,146393.79,No,0
564,CASH_OUT,251255.75,C453004036,218295.12,0,C761595767,300862.92,552118.68,No,0
325,CASH_OUT,115848.62,C814083553,29587,0,C1585486140,0,115848.62,No,0
157,CASH_OUT,318737.58,C2139103129,0,0,C548116653,1366761.23,1685498.81,No,0
234,CASH_OUT,5182.39,C31754351,20966,15783.61,C1618963323,599286.97,604469.35,No,0
16,CASH_OUT,133974.7,C275561097,0,0,C1665887747,2731083.74,3088924.14,No,0
202,CASH_OUT,86791.21,C1713544107,0,0,C2126592663,276993.31,363784.52,No,0
347,TRANSFER,1449293.56,C1872760803,50252,0,C1340648788,45412.53,1494706.09,No,0
134,TRANSFER,1493582.4,C1321918395,48638.91,0,C6227323,2223194.44,3716776.84,No,0
260,PAYMENT,20330.52,C47702086,0,0,M570326389,0,0,No,0
355,CASH_OUT,70496.07,C1052680915,39210,0,C41867336,85957.63,156453.7,No,0
328,CASH_OUT,2137134.15,C1080618255,2137134.15,0,C2108426428,237525.08,2374659.23,Si,0
11,CASH_IN,135595.55,C141800459,19043542.78,19179138.33,C328216948,1920757.86,1785162.31,No,0
232,PAYMENT,26916.21,C1243791419,0,0,M1070286131,0,0,No,0
22,PAYMENT,6238.19,C882303849,0,0,M1656038903,0,0,No,0
299,CASH_OUT,398453.73,C833005584,20343,0,C1890940626,104230.92,502684.64,No,0
227,CASH_OUT,94482.92,C1277239267,0,0,C623452318,1918603.23,2013086.15,No,0
339,TRANSFER,343177.04,C1919174675,343177.04,0,C776089262,0,0,Si,0
131,CASH_OUT,294566.9,C725301392,0,0,C1193128435,666957.68,961524.58,No,0
232,CASH_IN,104928.04,C236426845,20883,125811.04,C1873153144,0,0,No,0
30,TRANSFER,122235.11,C1279213624,122235.11,0,C2100791242,0,0,Si,0
345,CASH_IN,104640.25,C1068647296,21150,125790.25,C778133231,171672.67,67032.42,No,0
201,CASH_OUT,49180.63,C1392944238,21225,0,C1716563672,0,49180.63,No,0
38,CASH_IN,60664.53,C1894928509,792813.37,853477.9,C1692799847,3104730.24,3044065.71,No,0
138,CASH_OUT,264211.91,C1981920441,34360,0,C2122253709,0,31634.06,No,0
503,CASH_OUT,251683.05,C1957817562,251683.05,0,C1713552362,0,251683.05,Si,0
9,TRANSFER,1465618.45,C1601864720,802,0,C1329956939,2303417.1,3468256.15,No,0
201,CASH_OUT,229344.43,C2107442930,0,0,C538526184,1143637.43,1372981.86,No,0
716,TRANSFER,1897921.7,C860413679,1897921.7,0,C1253519573,0,0,Si,0
282,CASH_IN,243895.04,C1140310072,12888709.54,13132604.59,C1443912678,664972.42,421077.38,No,0
208,PAYMENT,999.21,C1117497542,7,0,M2146131385,0,0,No,0
319,TRANSFER,1033878.67,C2083698154,1033878.67,0,C22852055,0,0,Si,0
209,CASH_OUT,106701.66,C308947455,0,0,C90390270,523455.1,630156.76,No,0
299,PAYMENT,14252.35,C189051495,0,0,M1616839047,0,0,No,0
258,PAYMENT,11591.05,C344159746,0,0,M1924323007,0,0,No,0
163,PAYMENT,3466.61,C235253104,0,0,M100360658,0,0,No,0
